id,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,number_of_reviews_ltm
8.31E+17,471188701,Swell Vacation Homes,Mission Bay,32.76355373,-117.2512941,Entire home/apt,396,1,0,44,321,0
13463827,76160714,John,Mission Bay,32.763058,-117.250504,Entire home/apt,461,3,52,2,63,5
16943103,113250858,John,Core,32.71866,-117.15944,Entire home/apt,89,2,330,6,85,40
30042864,88168913,Vacasa California,Mission Bay,32.763966,-117.250824,Entire home/apt,348,3,3,151,353,2
23060584,3017970,Surf Style,Mission Bay,32.76651,-117.25196,Entire home/apt,219,3,37,152,231,9
40922791,147276739,Urban Sands,Core,32.71533,-117.15785,Entire home/apt,124,2,101,92,354,20
40922645,147276739,Urban Sands,Core,32.71554,-117.15817,Entire home/apt,122,2,66,92,340,18
47885974,67179654,John,Cortez Hill,32.71978,-117.15766,Entire home/apt,79,2,74,9,85,37
50421460,3017970,Surf Style,Mission Bay,32.761871,-117.251205,Entire home/apt,435,3,10,152,326,7
32068377,215257531,Katie,East Village,32.70684,-117.15634,Entire home/apt,199,30,1,1,180,1
21618813,21314116,Kylee,Mission Bay,32.78553,-117.25381,Entire home/apt,199,3,288,5,69,47
17346233,108083192,Carlos,Mission Bay,32.78663,-117.25407,Entire home/apt,273,2,175,1,173,36
7.18E+17,475941524,Nikky,Cortez Hill,32.71936,-117.156,Entire home/apt,300,4,1,1,364,1
17735314,88168913,Vacasa California,Mission Bay,32.767616,-117.25148,Entire home/apt,436,3,22,151,352,0
8.47E+17,499662709,Mason,Mission Bay,32.76554691,-117.2504427,Entire home/apt,325,3,0,27,344,0
17624801,45248504,Krystle,Mission Bay,32.78524,-117.25267,Entire home/apt,179,2,202,1,286,31
6.48E+17,45483825,Rex,Mission Bay,32.78445,-117.25352,Entire home/apt,125,3,23,6,321,23
19848579,140336395,Sohela,Mission Bay,32.78456,-117.25291,Entire home/apt,165,3,180,2,23,26
7.87E+17,107434423,Blueground,Core,32.715837,-117.1575727,Entire home/apt,189,31,0,18,296,0
6.57E+17,90137743,Glen,Mission Bay,32.7657382,-117.2505828,Entire home/apt,375,30,22,4,54,22
11419036,29286398,Christine,Core,32.71737,-117.15395,Entire home/apt,170,30,1,21,300,0
25520333,88168913,Vacasa California,Mission Bay,32.767548,-117.251198,Entire home/apt,306,3,24,151,360,8
7.36E+17,38256467,Steve,East Village,32.71257,-117.15454,Entire home/apt,129,14,4,16,283,4
7.70E+17,10548810,Laetitia,Core,32.71609,-117.15395,Entire home/apt,175,1,0,1,267,0
45496305,88168913,Vacasa California,Mission Bay,32.76585,-117.25145,Entire home/apt,422,3,10,151,358,3
49366506,301589406,Travis,Mission Bay,32.76256,-117.25167,Entire home/apt,500,2,2,1,363,0
3530257,874515,Luke,Mission Bay,32.76745,-117.25136,Entire home/apt,139,3,33,36,23,7
7515774,39150333,Cheryl Ann,Mission Bay,32.76553,-117.25035,Entire home/apt,493,4,37,8,147,12
7.54E+17,331185230,Mike,Core,32.7157607,-117.1592636,Entire home/apt,300,5,0,7,100,0
8.12E+17,43349223,Evan,Mission Bay,32.78510424,-117.2533249,Entire home/apt,179,1,6,72,152,6
51122255,6688389,Casey,Mission Bay,32.78488,-117.25372,Entire home/apt,206,2,57,26,298,39
31833942,204284742,Lisa,Mission Bay,32.78451,-117.25339,Entire home/apt,152,7,84,12,45,15
21409812,88168913,Vacasa California,Mission Bay,32.78597,-117.25356,Entire home/apt,271,3,15,151,365,0
34285958,236664052,Chimera,Cortez Hill,32.71966,-117.15695,Entire home/apt,500,2,0,1,365,0
18415873,5959985,Matt,Core,32.71568,-117.15503,Entire home/apt,179,28,2,1,329,0
16100473,88168913,Vacasa California,Mission Bay,32.767548,-117.251198,Entire home/apt,299,3,16,151,365,1
5.93E+17,4501445,Diego,East Village,32.713802,-117.155396,Entire home/apt,421,2,59,9,119,59
7.61E+17,113883981,City,East Village,32.71283,-117.15493,Entire home/apt,328,1,14,31,269,14
15886259,1457673,Kit,East Village,32.71073,-117.15384,Entire home/apt,116,31,6,12,89,1
46103882,88566861,Kasa,East Village,32.71106,-117.1533,Entire home/apt,386,2,27,2,217,8
7.61E+17,113883981,City,East Village,32.71278,-117.15577,Entire home/apt,363,1,17,31,269,17
5.22E+17,48005494,Zeus,East Village,32.71251,-117.15358,Entire home/apt,183,30,0,29,216,0
49345121,372871193,Sunrise Group,East Village,32.71472,-117.15527,Entire home/apt,428,1,6,15,365,4
14570023,88168913,Vacasa California,Mission Bay,32.765133,-117.251963,Entire home/apt,477,3,11,151,361,0
53054018,372871193,Sunrise Group,East Village,32.7134,-117.1554,Entire home/apt,428,1,5,15,365,4
43187560,253729759,Abodewell,East Village,32.71123,-117.15567,Entire home/apt,153,26,4,10,295,2
39003700,6688389,Casey,Mission Bay,32.78626,-117.25392,Entire home/apt,156,2,188,26,203,47
12544563,38690778,Bluewater Vacation Homes,Mission Bay,32.78494,-117.25301,Entire home/apt,276,1,16,91,265,6
1712953,874515,Luke,Mission Bay,32.78531,-117.25401,Entire home/apt,319,3,69,36,293,18
6246004,28790148,Eric,Mission Bay,32.78961945,-117.2546539,Entire home/apt,240,1,90,9,152,13
34709025,37353287,Nancys,Mission Bay,32.79076,-117.25481,Entire home/apt,308,4,30,61,250,8
5.74E+17,457865527,Luxe,Pacific Beach,32.79128,-117.25464,Entire home/apt,500,2,67,47,202,65
6.24E+17,433725665,Anchors Aweigh,Mission Bay,32.79016885,-117.252847,Entire home/apt,388,3,27,6,313,27
48471676,88168913,Vacasa California,Mission Bay,32.78945,-117.25473,Entire home/apt,340,3,14,151,345,7
8.16E+17,471188701,Swell Vacation Homes,Mission Bay,32.79020557,-117.253153,Entire home/apt,413,1,3,44,314,3
53153838,253519338,Brian And Carla,Mission Bay,32.789543,-117.253815,Entire home/apt,393,3,45,3,169,36
7.94E+17,395790909,Omezzy RE,East Village,32.71226908,-117.1548664,Entire home/apt,499,2,4,1,317,4
8.23E+17,154894708,Josh,East Village,32.71123765,-117.1538118,Entire home/apt,432,1,1,2,150,1
30746205,154919660,Vanitie Court,Mission Bay,32.78693,-117.25302,Entire home/apt,161,1,332,3,259,68
32670088,125444529,Cody,Mission Bay,32.7871,-117.2524,Entire home/apt,248,3,231,39,128,58
8.09E+17,468914943,RoomPicks,East Village,32.7101,-117.1577,Private room,439,1,0,68,244,0
53559605,433725665,Anchors Aweigh,Mission Bay,32.78828058,-117.2529562,Entire home/apt,212,2,26,6,314,26
7.50E+17,5615582,RoomPicks,East Village,32.70881,-117.15774,Private room,460,1,0,15,263,0
24513659,24802385,Lawrence,Mission Bay,32.78777,-117.25365,Entire home/apt,130,3,248,3,33,26
46117050,3683771,Carl,Mission Bay,32.7889,-117.25489,Entire home/apt,252,3,49,3,31,22
42815871,8336938,Vacation Rentals By Aaron,Mission Bay,32.78688,-117.2547,Entire home/apt,204,7,74,57,242,32
39220738,34531599,Luis,Mission Bay,32.7868,-117.25428,Entire home/apt,276,2,71,7,93,52
7.72E+17,47928015,Doug,Mission Bay,32.78747,-117.25477,Entire home/apt,209,3,6,32,289,6
24676585,2772383,San Diego,Mission Bay,32.79035,-117.25333,Entire home/apt,446,3,35,31,267,6
4880628,17477818,Jared,East Village,32.70878,-117.15636,Private room,175,30,0,1,365,0
31985832,3683771,Carl,Mission Bay,32.78794,-117.25376,Entire home/apt,294,3,139,3,243,31
43023319,276856768,Koby,Mission Bay,32.78852,-117.25351,Entire home/apt,169,7,36,4,39,12
13713203,8959661,Molly,Mission Bay,32.78907,-117.25307,Entire home/apt,245,4,102,15,271,18
5.79E+17,8336938,Vacation Rentals By Aaron,Mission Bay,32.78868,-117.25504,Entire home/apt,228,7,18,57,261,17
23355797,796593,Doreen,East Village,32.71069,-117.15475,Entire home/apt,99,30,7,12,211,1
18728885,1105249,Gabriel,East Village,32.71479,-117.15339,Entire home/apt,100,2,207,10,3,28
7.70E+17,489094940,Striv,East Village,32.71379,-117.15464,Entire home/apt,116,1,2,25,73,2
14165037,1105249,Gabriel,Core,32.71509,-117.15468,Entire home/apt,100,2,272,10,3,23
41524395,47928015,Doug,Mission Bay,32.78885,-117.25292,Entire home/apt,125,3,176,32,321,53
7.66E+17,111814568,Vacasa California,Mission Bay,32.78883028,-117.2548261,Entire home/apt,177,3,0,46,365,0
46467249,142276557,Jing,Mission Bay,32.7873,-117.25256,Entire home/apt,382,2,66,2,189,40
7.72E+17,10132289,David,Mission Bay,32.7870196,-117.2536838,Entire home/apt,232,3,4,3,236,4
8.43E+17,43349223,Evan,Mission Bay,32.78842375,-117.2548816,Entire home/apt,392,2,1,72,236,1
35460407,266789930,Diana,Mission Bay,32.76368,-117.25057,Entire home/apt,429,4,102,4,276,24
35792173,9784609,Leon,East Village,32.71394,-117.1559,Entire home/apt,199,1,111,6,22,11
20279477,1105249,Gabriel,East Village,32.71291,-117.15508,Entire home/apt,100,2,206,10,3,27
50935765,53353014,Elsa,South Park,32.7273,-117.12895,Entire home/apt,399,2,29,2,117,25
52147770,104398271,Michael,Mission Bay,32.78317,-117.25196,Entire home/apt,450,3,11,6,57,11
7473072,39141755,Michael,Mission Bay,32.78742,-117.25231,Entire home/apt,457,3,136,1,280,18
6.03E+17,33068795,Judy,South Park,32.72798,-117.12556,Entire home/apt,271,2,1,1,229,1
50551869,53353014,Elsa,South Park,32.72673,-117.12851,Entire home/apt,315,2,6,2,161,1
49634069,400335749,Donna,Mission Bay,32.765118,-117.25222,Entire home/apt,306,3,20,1,172,8
6.48E+17,37937386,Jeff,East Village,32.71087,-117.15423,Entire home/apt,195,21,1,1,362,1
7.04E+17,18751784,Rachel,East Village,32.71084,-117.15384,Entire home/apt,150,31,0,1,50,0
49502854,178836989,Bonaparte,Mission Bay,32.76424,-117.25221,Entire home/apt,116,1,175,22,159,92
20149492,90137743,Glen,Mission Bay,32.76576,-117.25069,Entire home/apt,450,3,170,4,106,32
46108626,178836989,Bonaparte,Mission Bay,32.76334,-117.25203,Entire home/apt,116,1,198,22,190,71
6.71E+17,62554321,Nikki,Balboa Park,32.72139895,-117.1300172,Entire home/apt,130,2,0,1,83,0
8.36E+17,503144913,Jeffrey,East Village,32.71383637,-117.1532086,Entire home/apt,139,30,1,1,338,1
6.89E+17,16687084,Vivian,Core,32.71869,-117.15831,Entire home/apt,151,3,21,14,152,21
47488969,37353287,Nancys,Mission Bay,32.76665,-117.25023,Entire home/apt,281,1,11,61,263,2
2927366,14930271,Jill,Balboa Park,32.72489,-117.13193,Entire home/apt,478,2,231,2,0,12
7.63E+17,126644161,Evolve,Core,32.7188,-117.15673,Entire home/apt,114,2,4,83,341,4
33275680,38256467,Steve,East Village,32.71228,-117.15487,Entire home/apt,170,1,128,16,157,15
54032746,170066225,John,Core,32.71823,-117.15745,Entire home/apt,76,2,32,3,72,26
23061041,3017970,Surf Style,Mission Bay,32.76651,-117.25196,Entire home/apt,215,3,22,152,259,6
23354537,23660741,Brad,Balboa Park,32.72846,-117.13193,Entire home/apt,430,30,13,2,364,0
53399667,431958113,Farah,Core,32.71597,-117.15734,Entire home/apt,287,2,68,1,351,49
7.56E+17,472613982,Syndicate,Mission Bay,32.76596654,-117.2500141,Entire home/apt,127,2,5,3,281,5
8.47E+17,499662709,Mason,Mission Bay,32.76586865,-117.2506201,Entire home/apt,326,3,0,27,350,0
8.43E+17,201397463,Magical Mission Beach,Mission Bay,32.76479673,-117.2514289,Entire home/apt,297,2,0,17,362,0
2223857,9624153,Dixie,Mission Bay,32.78391,-117.25155,Entire home/apt,485,3,22,42,198,2
43717614,88168913,Vacasa California,Mission Bay,32.76173,-117.25124,Entire home/apt,412,3,7,151,365,2
6.54E+17,50603993,Penny Realty,Mission Bay,32.76392,-117.25161,Entire home/apt,307,3,10,31,239,10
8.49E+17,499662709,Mason,Mission Bay,32.76668,-117.25171,Entire home/apt,248,3,0,27,357,0
6.60E+17,90137743,Glen,Mission Bay,32.76471,-117.25119,Entire home/apt,415,3,21,4,105,21
12420381,67179654,John,Core,32.71815,-117.15803,Entire home/apt,87,2,352,9,76,26
8.22E+17,67179654,John,Cortez Hill,32.71909,-117.15857,Entire home/apt,97,2,1,9,58,1
9809510,50526077,Dana & Becky,Mission Bay,32.76759,-117.250778,Entire home/apt,112,3,24,24,249,9
937720,5062900,Susanna,Balboa Park,32.72853,-117.13283,Entire home/apt,151,2,19,2,84,0
6.49E+17,90137743,Glen,Mission Bay,32.76573,-117.25064,Entire home/apt,386,30,23,4,163,23
7.48E+17,99302333,Ugur,East Village,32.71725,-117.15316,Entire home/apt,160,30,1,1,203,1
5.82E+17,121784457,Elcim,Core,32.71748,-117.15459,Entire home/apt,171,30,1,17,328,1
7.30E+17,16687084,Vivian,Core,32.71544,-117.1547,Entire home/apt,155,30,0,14,176,0
34816466,22012010,Edgar,Mission Bay,32.76056,-117.25029,Entire home/apt,321,4,12,40,33,3
43688286,348868633,Hank,Mission Bay,32.76755,-117.25195,Entire home/apt,481,2,74,3,253,20
18292868,113250858,John,Core,32.71806,-117.1593,Entire home/apt,93,1,308,6,28,36
19862229,64443919,San Diego Sunset,Mission Bay,32.78332,-117.25214,Entire home/apt,225,3,22,27,82,8
21113727,152271460,Ed,Core,32.71865,-117.15834,Entire home/apt,114,2,350,7,80,38
44265022,147276739,Urban Sands,Core,32.71566,-117.15796,Entire home/apt,110,2,66,92,334,18
14137959,7674546,Neb,Mission Bay,32.76698,-117.25178,Entire home/apt,466,2,159,1,272,27
43916327,457865527,Luxe,Mission Bay,32.76491,-117.25176,Entire home/apt,496,2,182,47,217,56
7.51E+17,121784457,Elcim,East Village,32.71725,-117.15379,Entire home/apt,110,30,0,17,335,0
52001284,156774745,Lia,Mission Bay,32.76733,-117.24998,Entire home/apt,450,2,27,1,258,20
42604288,339002105,Todd,Mission Bay,32.78269,-117.25226,Entire home/apt,350,5,13,1,100,5
25078527,189579809,Lee,Mission Bay,32.78332,-117.25203,Entire home/apt,329,60,16,1,83,0
42386943,147276739,Urban Sands,Core,32.7153,-117.15784,Entire home/apt,124,2,35,92,361,12
45581529,457865527,Luxe,Mission Bay,32.76708,-117.25123,Entire home/apt,411,2,169,47,206,55
8.33E+17,471188701,Swell Vacation Homes,Mission Bay,32.76454601,-117.2510677,Entire home/apt,385,1,0,44,335,0
19658089,138389083,John,Core,32.71814,-117.15878,Entire home/apt,123,2,379,6,68,34
19529678,21748484,Al,Mission Bay,32.76319,-117.25031,Entire home/apt,242,3,12,11,228,4
5.93E+17,20704144,William,East Village,32.71813,-117.1536,Entire home/apt,179,1,0,10,12,0
6.59E+17,121784457,Elcim,Core,32.71533,-117.1544,Entire home/apt,120,30,3,17,311,3
5.74E+17,88168913,Vacasa California,Mission Bay,32.76319,-117.25097,Entire home/apt,328,3,3,151,360,3
50705680,3017970,Surf Style,Mission Bay,32.761868,-117.251221,Entire home/apt,330,3,6,152,294,3
7.25E+17,206500947,STRIV Rentals,Core,32.71872,-117.15698,Entire home/apt,128,1,17,19,82,17
52418271,329688919,Kelly,Core,32.71876,-117.15773,Entire home/apt,90,2,55,3,90,42
5.93E+17,20704144,William,Core,32.71802,-117.15451,Entire home/apt,173,1,0,10,19,0
7.76E+17,472613982,Syndicate,Mission Bay,32.76681446,-117.2505212,Entire home/apt,356,1,7,3,140,7
22955886,170066225,John,Core,32.71815,-117.15935,Entire home/apt,108,1,281,3,89,39
24134900,61001203,Jennifer,Mission Bay,32.78824,-117.25362,Entire home/apt,354,3,28,1,285,8
45623105,205127323,Damon,Mission Bay,32.76248,-117.25064,Entire home/apt,230,30,2,1,217,2
36210645,270119516,Hotel Z,East Village,32.71078,-117.15894,Private room,152,1,72,14,322,6
36211377,270119516,Hotel Z,East Village,32.71078,-117.15894,Private room,184,1,3,14,207,3
36211335,270119516,Hotel Z,East Village,32.71078,-117.15894,Private room,216,1,7,14,290,0
7.60E+17,463883312,Bruce,Gaslamp Quarter,32.71184,-117.1595,Private room,79,1,2,5,341,2
43358191,341259760,Marin,Gaslamp Quarter,32.71194,-117.15943,Private room,300,1,6,26,89,0
36202295,270119516,Hotel Z,East Village,32.71078,-117.15894,Private room,152,1,0,14,270,0
6.91E+17,429275258,OB Surf,Mission Bay,32.7833912,-117.2530293,Entire home/apt,218,2,22,6,255,22
36202202,270119516,Hotel Z,East Village,32.71078,-117.15894,Private room,152,1,362,14,355,83
37333124,37353287,Nancys,Mission Bay,32.78307,-117.25406,Entire home/apt,218,4,48,61,216,6
17694144,120539764,Trevor,Mission Bay,32.78306,-117.25305,Entire home/apt,157,1,438,2,118,45
45786883,22012010,Edgar,Mission Bay,32.78293,-117.25242,Entire home/apt,152,1,56,40,172,19
8454638,44504422,Don,Mission Bay,32.78225,-117.25344,Entire home/apt,268,2,318,3,245,65
51657738,104398271,Michael,Mission Bay,32.78314,-117.25381,Entire home/apt,295,2,59,6,237,33
11263346,1242892,Larry,Mission Bay,32.78389,-117.25384,Entire home/apt,378,2,275,1,298,36
45943046,63773128,Kristen,East Village,32.71562,-117.15322,Entire home/apt,150,30,2,1,83,1
6.23E+17,451666217,Elite Escapes,East Village,32.71831,-117.15317,Entire home/apt,196,2,1,7,75,1
27418213,6854175,Nicole,Mission Bay,32.762,-117.24953,Entire home/apt,500,4,24,2,156,13
45910397,372185800,Vlad,Core,32.7155,-117.1551,Entire home/apt,115,30,1,2,277,1
6.23E+17,451666217,Elite Escapes,Core,32.71828,-117.15467,Entire home/apt,239,2,0,7,61,0
53607067,431752861,Senem,East Village,32.71065,-117.15419,Entire home/apt,115,30,1,2,312,1
42928706,22283568,Gary,East Village,32.71398,-117.15518,Entire home/apt,300,2,94,1,320,37
20860041,31685613,Rich,East Village,32.71398,-117.15574,Entire home/apt,121,1,223,1,180,37
43657309,70800468,Amanda Lynn,East Village,32.71107,-117.15481,Entire home/apt,304,2,74,1,192,35
8.17E+17,489094940,Striv,East Village,32.71138306,-117.1535202,Entire home/apt,113,1,1,25,83,1
8.17E+17,489094940,Striv,East Village,32.71091156,-117.1536999,Entire home/apt,98,1,2,25,86,2
6.71E+17,452955002,Lamplighter,East Village,32.71467,-117.1551,Entire home/apt,190,1,10,8,75,10
15486276,17850692,Holly,Balboa Park,32.71761,-117.13668,Entire home/apt,200,29,64,3,0,0
15671977,8076407,Gina,Pacific Beach,32.80735,-117.23374,Entire home/apt,450,3,3,1,0,0
8.41E+17,19175151,Ellen,East Village,32.70959385,-117.1564414,Entire home/apt,110,30,0,1,201,0
49378257,10407935,Meng,Mission Bay,32.78473,-117.25388,Private room,200,1,38,3,102,8
7.56E+17,417495473,Kennedy,East Village,32.70658,-117.15861,Entire home/apt,267,2,5,11,318,5
5.93E+17,451670426,Diana,East Village,32.70777,-117.15844,Entire home/apt,250,30,1,7,289,1
48890730,130954997,Heather,East Village,32.70982,-117.15657,Entire home/apt,198,31,3,16,63,2
8.37E+17,491850297,Chid,East Village,32.70853201,-117.1590883,Entire home/apt,272,2,0,15,309,0
8.37E+17,280198638,Travel And Luxury,East Village,32.70823525,-117.1569324,Entire home/apt,434,28,1,4,363,1
20146691,245106207,Mahogany,East Village,32.71848,-117.15339,Entire home/apt,201,2,1,7,5,0
16100646,79740929,Mak,Pacific Beach,32.79839,-117.23755,Entire home/apt,353,3,82,1,2,15
16392137,90151341,Maggie,University City,32.86964,-117.21789,Private room,72,1,299,7,20,39
16453147,107925352,Sharm & Cheryl,Mission Bay,32.79317,-117.24056,Entire home/apt,255,14,4,1,0,0
23074476,88168913,Vacasa California,Mission Bay,32.763931,-117.250534,Entire home/apt,428,3,12,151,365,4
8.37E+17,491850297,Chid,East Village,32.70650406,-117.1584227,Entire home/apt,340,2,0,15,314,0
50421461,3017970,Surf Style,Mission Bay,32.761845,-117.251137,Entire home/apt,465,3,4,152,312,1
14111103,8959661,Molly,Mission Bay,32.7891,-117.25295,Entire home/apt,177,4,222,15,81,42
6.57E+17,465791994,Ginger,Mission Bay,32.7890916,-117.2543432,Entire home/apt,252,2,32,4,59,32
14261559,8959661,Molly,Mission Bay,32.7891,-117.25295,Entire home/apt,251,4,203,15,282,48
43578734,47928015,Doug,Mission Bay,32.78945,-117.25478,Entire home/apt,149,3,167,32,318,57
39398533,47928015,Doug,Mission Bay,32.78923,-117.25304,Entire home/apt,111,3,202,32,323,48
19155805,113250858,John,Cortez Hill,32.71982,-117.15797,Entire home/apt,130,2,413,6,88,52
16590405,62161975,Myle,Sabre Springs,32.95212,-117.10137,Private room,39,45,3,1,34,3
7707695,40489621,Jarrod & Maria,Mission Bay,32.78936,-117.25406,Entire home/apt,228,2,771,2,47,91
19808460,138389083,John,Core,32.71804,-117.15815,Entire home/apt,106,2,287,6,87,42
21868988,152271460,Ed,Core,32.718,-117.15863,Entire home/apt,129,2,290,7,88,23
42386998,147276739,Urban Sands,Core,32.71544,-117.1581,Entire home/apt,124,2,52,92,358,11
8.05E+17,177040046,John,Cortez Hill,32.7191117,-117.1585749,Entire home/apt,136,2,0,6,70,0
50311522,24013099,Dominic,Mission Bay,32.7893,-117.25336,Entire home/apt,199,2,59,8,81,32
45690207,7899657,Catherine,Mission Bay,32.78955,-117.25361,Entire home/apt,200,4,60,1,85,19
16413923,4526276,Abigail,Ocean Beach,32.73839,-117.2424,Entire home/apt,208,3,177,1,0,20
16598782,13838079,Victor,Mission Bay,32.58283,-117.04498,Entire home/apt,78,5,70,5,3,16
16613567,15538945,Danielle,Grant Hill,32.71138,-117.14714,Entire home/apt,329,3,4,1,0,0
33640403,253519338,Brian And Carla,Mission Bay,32.79019,-117.25283,Entire home/apt,241,2,380,3,242,90
38017381,111815158,Vacasa California,Core,32.71849,-117.15679,Entire home/apt,125,2,21,8,365,7
23271763,71574960,Marlena,Mission Bay,32.78951,-117.25506,Entire home/apt,257,3,89,6,251,20
21591792,7873981,Daisy,East Village,32.71167,-117.15541,Entire home/apt,191,26,7,1,363,0
45769664,28474582,Kara,Mission Bay,32.78916,-117.25493,Entire home/apt,180,7,29,5,239,11
6.80E+17,16687084,Vivian,Cortez Hill,32.7195552,-117.1590088,Entire home/apt,124,3,6,14,169,6
16754403,530020,Tari,Mission Valley,32.77304,-117.14548,Private room,100,3,10,1,0,0
7052507,9038795,Steve,Mission Bay,32.78954,-117.25329,Entire home/apt,250,2,413,3,341,38
7.07E+17,12270307,M,East Village,32.71406,-117.15459,Entire home/apt,139,30,0,1,43,0
24695867,29286398,Christine,East Village,32.7111,-117.15468,Entire home/apt,170,30,0,21,225,0
30821657,71574960,Marlena,Mission Bay,32.78966,-117.2527,Entire home/apt,159,3,143,6,266,25
6.37E+17,78836518,Jordan,Core,32.71583244,-117.1591473,Entire home/apt,334,1,7,5,180,7
31449630,24013099,Dominic,Mission Bay,32.78912,-117.25314,Entire home/apt,264,3,176,8,123,32
24995312,88168913,Vacasa California,Mission Bay,32.766621,-117.251381,Entire home/apt,366,3,5,151,365,1
6.43E+17,38690778,Bluewater Vacation Homes,Mission Bay,32.76601,-117.25072,Entire home/apt,392,1,2,91,247,2
18919796,9038795,Steve,Mission Bay,32.79014,-117.25324,Entire home/apt,185,2,280,3,196,48
16674309,17850692,Holly,Balboa Park,32.71787,-117.13661,Entire home/apt,149,5,102,3,0,0
16997620,82765650,Amy,College Area,32.76319,-117.07746,Entire home/apt,218,3,38,2,0,1
17007999,114013508,Seth And Dorit,North Hills,32.74236,-117.13747,Entire home/apt,112,2,330,1,2,46
17009021,45300719,Edith,Kensington,32.77032,-117.10501,Entire home/apt,79,2,162,1,1,7
7.41E+17,484199255,Reggie,East Village,32.71314,-117.15495,Entire home/apt,425,2,0,1,360,0
8.18E+17,489094940,Striv,Cortez Hill,32.7192933,-117.1564025,Entire home/apt,116,1,2,25,84,2
24995313,88168913,Vacasa California,Mission Bay,32.766529,-117.251373,Entire home/apt,327,3,7,151,365,1
7.48E+17,35661214,John,Cortez Hill,32.71971,-117.15745,Entire home/apt,207,1,1,22,358,1
39426721,111815158,Vacasa California,Mission Bay,32.76648,-117.25164,Entire home/apt,289,2,24,8,365,6
7.56E+17,106624947,Robert,Core,32.71798174,-117.1593798,Entire home/apt,189,30,2,1,177,2
7.12E+17,426280686,SD Dream Properties,Core,32.71756,-117.15724,Entire home/apt,348,1,16,4,314,16
23061291,3017970,Surf Style,Mission Bay,32.76656,-117.25192,Entire home/apt,377,3,37,152,302,4
5.43E+17,38690778,Bluewater Vacation Homes,Mission Bay,32.7884,-117.25402,Entire home/apt,309,1,9,91,92,9
8.41E+17,491850297,Chid,East Village,32.7086122,-117.1590109,Entire home/apt,383,2,0,15,315,0
8.28E+17,491850297,Chid,East Village,32.7099,-117.15721,Entire home/apt,429,2,0,15,315,0
7.85E+17,491850297,Chid,East Village,32.71022,-117.15911,Entire home/apt,457,2,6,15,312,6
6.37E+17,368489644,Robert,Mission Bay,32.788723,-117.253113,Entire home/apt,208,30,32,2,86,32
31677881,78836518,Jordan,Core,32.71724,-117.15701,Entire home/apt,273,1,156,5,266,41
20959063,138389083,John,Core,32.71866,-117.15944,Entire home/apt,95,2,274,6,79,39
8.42E+17,417495473,Kennedy,East Village,32.71,-117.15897,Entire home/apt,346,2,0,11,316,0
26490291,68006541,Lori,Mission Bay,32.78692627,-117.2530746,Entire home/apt,472,3,176,1,201,53
7.72E+17,43349223,Evan,Mission Bay,32.78710634,-117.2534355,Entire home/apt,335,2,6,72,156,6
31309590,154919660,Vanitie Court,Mission Bay,32.78693,-117.25302,Entire home/apt,224,1,273,3,251,74
6.43E+17,38690778,Bluewater Vacation Homes,Mission Bay,32.76688,-117.25093,Entire home/apt,278,1,2,91,255,2
41178495,3017970,Surf Style,Mission Bay,32.76705,-117.25214,Entire home/apt,307,3,19,152,268,6
39397548,47928015,Doug,Mission Bay,32.78858,-117.25263,Entire home/apt,124,3,248,32,299,73
17254684,64443919,San Diego Sunset,Pacific Beach,32.79865,-117.25723,Entire home/apt,185,3,17,27,2,0
17187394,115679162,"Terry And Joyce, Kim.",Loma Portal,32.74269,-117.22836,Entire home/apt,69,2,122,1,0,0
17997114,4362415,Bill,La Jolla,32.84059,-117.27051,Entire home/apt,152,2,0,1,0,0
17040655,62101646,Jane,Loma Portal,32.74902,-117.24049,Entire home/apt,150,28,117,2,33,3
17273089,116471959,Naomi,University City,32.86183,-117.19821,Entire home/apt,89,14,7,2,0,1
53969217,111814852,Vacasa California,Mission Bay,32.78894,-117.2549,Entire home/apt,341,3,17,60,353,9
38924828,276856768,Koby,Mission Bay,32.78815,-117.25459,Entire home/apt,199,3,74,4,144,19
8.27E+17,22012010,Edgar,Mission Bay,32.76629,-117.2506035,Entire home/apt,443,3,0,40,268,0
17283441,66676034,Summer & Jonathan,Normal Heights,32.76088,-117.11682,Entire home/apt,128,31,199,2,55,11
46607249,25078465,Beachy,Mission Bay,32.78821,-117.25394,Entire home/apt,487,4,60,2,142,32
15053371,95143914,Leslie,Mission Bay,32.7885,-117.25345,Entire home/apt,165,5,70,1,161,12
31449533,24013099,Dominic,Mission Bay,32.7889,-117.25341,Entire home/apt,212,3,191,8,29,26
17517298,13838079,Victor,Mission Bay,32.58309,-117.04366,Entire home/apt,79,8,47,5,0,3
17539867,34595001,Alan,Pacific Beach,32.79335,-117.24587,Entire home/apt,260,30,87,3,25,6
6.60E+17,61959613,Harvey,Mission Bay,32.78675,-117.25347,Entire home/apt,230,3,13,1,136,13
12982612,11315693,Miles,Mission Bay,32.78673,-117.25414,Entire home/apt,199,1,184,8,299,25
13240194,71574960,Marlena,Mission Bay,32.78873,-117.25543,Entire home/apt,400,3,108,6,158,25
17642806,26928800,Dan,City Heights East,32.74586,-117.07968,Entire home/apt,87,1,306,3,0,0
17928745,122942859,Matthew & Susanne,North Hills,32.74585,-117.13322,Entire home/apt,97,2,101,1,0,0
