id,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,number_of_reviews_ltm
6.1447E+17,109905480,Tilly,Noe Valley,37.75336827,-122.4355035,Entire home/apt,300,2,0,1,55,0
6.14601E+17,113825357,Casey,Downtown/Civic Center,37.78247,-122.41043,Entire home/apt,300,30,0,1,301,0
6.14668E+17,73070632,Tina,Crocker Amazon,37.70911,-122.44886,Private room,47,30,1,4,364,1
6.53038E+17,465093499,Stephen,Ocean View,37.7167999,-122.4599266,Entire home/apt,131,2,6,2,68,6
6.14766E+17,450929962,Jessica,Outer Sunset,37.75039,-122.50602,Entire home/apt,215,1,9,3,83,9
6.46234E+17,461375438,Amy,Outer Richmond,37.78236,-122.48,Entire home/apt,113,2,37,1,154,37
6.47115E+17,117615,Christina,Bernal Heights,37.73916,-122.41246,Entire home/apt,163,30,3,1,270,3
6.47277E+17,21501318,Carlos,Financial District,37.7857425,-122.3988969,Entire home/apt,182,14,1,1,107,1
6.53568E+17,39396179,Perryn,Haight Ashbury,37.7675,-122.44597,Entire home/apt,214,2,42,1,47,42
6.15161E+17,55951934,Amanda,Financial District,37.79862,-122.39821,Entire home/apt,475,30,2,1,148,2
6.53674E+17,7308452,Barrett,Financial District,37.7897117,-122.3989344,Entire home/apt,159,30,5,1,251,5
6.15188E+17,6782071,Ashley,Western Addition,37.77458,-122.43309,Entire home/apt,95,30,0,7,80,0
6.53688E+17,87142062,Alireza,South of Market,37.78136409,-122.3990772,Entire home/apt,65,30,2,1,229,2
6.15341E+17,9328763,Synergy Global,South of Market,37.7761,-122.41441,Entire home/apt,201,30,0,5,358,0
6.15347E+17,9328763,Synergy Global,South of Market,37.77477,-122.41588,Entire home/apt,281,30,0,5,358,0
6.1535E+17,9328763,Synergy Global,South of Market,37.7751,-122.41692,Entire home/apt,139,30,0,5,321,0
6.15352E+17,9328763,Synergy Global,South of Market,37.77666,-122.41652,Entire home/apt,139,30,1,5,290,1
6.15354E+17,9328763,Synergy Global,Downtown/Civic Center,37.77692,-122.41845,Entire home/apt,139,30,1,5,355,1
6.15369E+17,8294705,Eric,Bayview,37.73797,-122.38991,Private room,70,30,3,3,364,3
6.47333E+17,448503845,Jei,Inner Sunset,37.76414,-122.45946,Entire home/apt,182,1,6,1,138,6
6.54099E+17,6091604,Neeraj,Outer Mission,37.72747,-122.43576,Entire home/apt,82,30,0,1,340,0
6.15447E+17,456564615,Ruixi,Excelsior,37.73111,-122.41482,Private room,66,1,36,2,344,36
6.69571E+17,103884979,Rams,South of Market,37.7764063,-122.4151619,Private room,101,1,24,14,177,24
6.54316E+17,465398543,Dai,Potrero Hill,37.75949127,-122.4030836,Entire home/apt,280,30,0,1,365,0
6.70123E+17,469250438,Charles,Western Addition,37.77039,-122.43113,Private room,73,2,30,4,71,30
6.47525E+17,462054616,Tina,Outer Richmond,37.78056,-122.48703,Private room,66,1,0,3,341,0
6.47746E+17,462054616,Tina,Outer Richmond,37.78071,-122.48839,Private room,63,1,2,3,320,2
6.54351E+17,187334221,Jenny,Outer Sunset,37.76292,-122.50357,Entire home/apt,100,1,18,1,174,18
6.48427E+17,98090855,Trevor,Downtown/Civic Center,37.78134,-122.41912,Entire home/apt,150,30,2,2,364,2
6.48471E+17,2880714,Charney,Parkside,37.74535,-122.50649,Private room,89,4,34,3,24,34
6.55162E+17,465608934,Tatiana,West of Twin Peaks,37.73612,-122.45461,Entire home/apt,164,1,50,1,73,50
6.5518E+17,76945424,Jeff,Bernal Heights,37.74703,-122.41887,Entire home/apt,170,4,3,1,144,3
6.48546E+17,226555948,Gi'Angelo,Excelsior,37.7267606,-122.4085215,Private room,75,2,1,14,325,1
6.4855E+17,226555948,Gi'Angelo,Excelsior,37.7267606,-122.4085215,Private room,77,30,3,14,355,3
6.55354E+17,465647615,Yuexiu,Excelsior,37.71932,-122.43664,Private room,50,1,22,2,164,22
6.48576E+17,457152913,Todd,Downtown/Civic Center,37.78901,-122.40938,Entire home/apt,204,2,1,4,49,1
6.55688E+17,1281906,Ninad,Mission,37.75618,-122.40779,Entire home/apt,400,3,11,1,71,11
6.48582E+17,5743352,Billy,Inner Richmond,37.78472,-122.4668,Entire home/apt,299,30,2,1,364,2
6.48595E+17,4996407,Colin,Haight Ashbury,37.77231,-122.4382,Entire home/apt,405,3,4,2,19,4
6.48602E+17,126644773,Evolve,Western Addition,37.78004,-122.4331,Entire home/apt,217,30,1,6,0,1
6.48626E+17,1678230,Jenny & Norbert,Western Addition,37.7886,-122.43358,Entire home/apt,150,30,2,3,317,2
6.70333E+17,24465020,Nil,Downtown/Civic Center,37.78413,-122.41046,Entire home/apt,122,30,4,1,233,4
6.56444E+17,23719876,Yumi,Inner Richmond,37.78195,-122.47396,Private room,100,30,0,25,311,0
6.56455E+17,23719876,Yumi,Inner Richmond,37.78386,-122.47579,Private room,100,30,2,25,333,2
6.56462E+17,23719876,Yumi,Inner Richmond,37.78158,-122.47409,Private room,100,30,1,25,301,1
6.48919E+17,25328311,Christopher,Glen Park,37.73841015,-122.4249194,Entire home/apt,195,2,0,1,58,0
6.56635E+17,92201521,Sunny,Outer Richmond,37.77292,-122.50207,Entire home/apt,123,1,32,2,172,32
6.49346E+17,414131224,Jasmine,Outer Sunset,37.75245,-122.50099,Entire home/apt,148,2,9,1,0,9
6.49487E+17,457152913,Todd,Nob Hill,37.78985,-122.41383,Entire home/apt,317,2,0,4,89,0
6.70433E+17,11700775,Caley,Western Addition,37.77485,-122.42614,Entire home/apt,261,1,20,2,128,20
6.56751E+17,92201521,Sunny,Outer Richmond,37.77276,-122.50089,Entire home/apt,218,1,33,2,259,33
6.57529E+17,52178915,Jim,Downtown/Civic Center,37.78882,-122.40984,Entire home/apt,121,2,4,43,0,4
6.57832E+17,316202062,KeyOpp,Inner Richmond,37.7808459,-122.4764222,Entire home/apt,131,30,1,5,284,1
6.57972E+17,172270819,Josh,Outer Mission,37.71831028,-122.4476012,Private room,32,30,0,1,179,0
6.70525E+17,44116019,Angels,Bayview,37.7255,-122.39349,Private room,70,30,1,1,364,1
6.70893E+17,22252358,Mike,Inner Sunset,37.76133,-122.4766,Private room,112,1,23,2,319,23
6.7093E+17,203823463,Arsema,Excelsior,37.72375,-122.40551,Entire home/apt,136,2,22,1,324,22
6.49877E+17,13402644,Taras,Mission,37.75877,-122.42177,Entire home/apt,319,4,10,1,146,10
6.49949E+17,10685036,Holly,Bayview,37.72811,-122.38818,Entire home/apt,59,1,1,2,364,1
6.50637E+17,445697747,Tim,Pacific Heights,37.79364,-122.42805,Entire home/apt,232,30,0,3,364,0
6.50648E+17,445697747,Tim,Pacific Heights,37.79388,-122.4296,Entire home/apt,261,30,1,3,364,1
6.50714E+17,545357,Jenny,Mission,37.75753,-122.41019,Entire home/apt,350,3,13,2,61,13
6.50716E+17,44855256,Brooke,Noe Valley,37.75385,-122.43646,Entire home/apt,340,30,19,1,163,19
6.5074E+17,139272777,Janelle,Bayview,37.74101,-122.39,Private room,64,3,11,5,82,11
6.58626E+17,4430421,Landmark,Mission,37.76392,-122.41889,Entire home/apt,95,30,1,154,269,1
6.58629E+17,21614409,Jamie,Mission,37.75557,-122.41405,Private room,125,1,15,2,21,15
6.51358E+17,16177437,Ekin,Mission,37.75999,-122.4107,Entire home/apt,276,3,10,1,97,10
6.71713E+17,192964563,Benjamin,Twin Peaks,37.75309,-122.44361,Entire home/apt,269,30,0,1,294,0
6.71741E+17,2984962,Bharat,Mission,37.7557622,-122.419807,Private room,90,30,2,2,339,2
6.58686E+17,20629368,Evan,Twin Peaks,37.75081,-122.44449,Entire home/apt,117,30,0,1,252,0
6.58687E+17,1371443,Brandi,Inner Sunset,37.75933,-122.47492,Entire home/apt,210,4,2,2,29,2
6.58817E+17,436933326,Stephanie,Bayview,37.73382,-122.40328,Entire home/apt,325,2,4,1,179,4
6.59364E+17,466577367,David,North Beach,37.805077,-122.4119729,Private room,250,1,5,2,169,5
6.59435E+17,6664188,Lindy,Mission,37.75534,-122.424,Private room,158,1,25,1,118,25
6.59437E+17,98933000,Ryan,Pacific Heights,37.7887697,-122.4458182,Private room,95,31,0,1,364,0
6.51642E+17,159753287,Shaun,Outer Sunset,37.74998,-122.48783,Entire home/apt,425,2,26,3,206,26
6.60335E+17,316202062,KeyOpp,Inner Richmond,37.7807638,-122.4764602,Entire home/apt,238,30,3,5,242,3
6.51675E+17,159753287,Shaun,Outer Sunset,37.7479,-122.48832,Entire home/apt,369,2,3,3,206,3
6.51728E+17,159753287,Shaun,Outer Sunset,37.74869,-122.48758,Private room,99,2,17,3,266,17
6.52109E+17,106481882,Sam,Western Addition,37.78716,-122.44178,Entire home/apt,265,30,3,1,259,3
6.52373E+17,304721494,HostWell,Glen Park,37.73869,-122.42714,Entire home/apt,499,2,5,12,170,5
6.52386E+17,8037305,Malcolm,Inner Richmond,37.77859,-122.4664,Entire home/apt,151,3,17,1,44,17
6.72086E+17,93957522,Alex,South of Market,37.78031,-122.4062,Private room,100,30,3,1,89,3
6.72489E+17,11417078,David,North Beach,37.79838694,-122.4066037,Private room,50,30,0,4,84,0
6.60551E+17,52178915,Jim,Downtown/Civic Center,37.78876,-122.41062,Entire home/apt,125,2,2,43,0,2
6.60739E+17,37647,Taka,Inner Richmond,37.77487,-122.45659,Entire home/apt,385,2,15,1,24,15
6.52408E+17,152126857,Andre,Outer Sunset,37.74632,-122.48976,Entire home/apt,149,2,22,1,18,22
6.60814E+17,5796125,Alexia,Bernal Heights,37.73798,-122.4145,Entire home/apt,200,2,6,1,311,6
6.61128E+17,24641943,Johanna,Western Addition,37.77524,-122.42486,Entire home/apt,160,30,16,1,58,16
6.81789E+17,8776750,Conor,Outer Richmond,37.77686,-122.48202,Entire home/apt,156,30,0,1,364,0
6.8179E+17,1257432,San Francisco Life Real Estate,Western Addition,37.78990595,-122.4243647,Entire home/apt,125,30,1,28,338,1
6.81829E+17,30450121,An,Potrero Hill,37.75695,-122.39065,Entire home/apt,285,2,21,1,33,21
6.82048E+17,52178915,Jim,Downtown/Civic Center,37.77924,-122.42134,Entire home/apt,93,2,5,43,0,5
6.72652E+17,84486056,Mike,Haight Ashbury,37.770352,-122.44949,Entire home/apt,450,5,7,1,11,7
6.61975E+17,11495191,Karin,Pacific Heights,37.79469,-122.43669,Entire home/apt,379,4,9,1,12,9
6.62234E+17,11430710,Daniel,Castro/Upper Market,37.7580174,-122.4328747,Entire home/apt,176,30,0,1,339,0
6.62276E+17,467279403,Kyle,Downtown/Civic Center,37.7889,-122.41539,Private room,64,1,43,2,344,43
6.73051E+17,8303353,Heather,Western Addition,37.77114,-122.433,Entire home/apt,108,30,1,1,213,1
6.82336E+17,472328815,Reema,Glen Park,37.73864,-122.42966,Entire home/apt,201,30,2,2,364,2
6.82627E+17,375082226,Yu Chang,Lakeshore,37.7148802,-122.4745981,Private room,79,30,0,4,89,0
6.62307E+17,466802519,Susan,Western Addition,37.78997,-122.42251,Entire home/apt,249,30,2,1,168,2
6.62393E+17,52178915,Jim,Downtown/Civic Center,37.78726,-122.40924,Entire home/apt,164,2,5,43,0,5
6.84129E+17,55297488,Krish,Downtown/Civic Center,37.7887376,-122.418455,Entire home/apt,189,30,2,1,0,2
6.84191E+17,8515602,Alex,Parkside,37.74025,-122.50569,Entire home/apt,368,2,18,1,257,18
6.84235E+17,12541098,Cody,Mission,37.77063,-122.42307,Private room,130,1,10,1,325,10
6.84627E+17,340080088,Bianka,Western Addition,37.77815,-122.42334,Entire home/apt,79,2,1,13,87,1
6.84669E+17,31248968,Charlotte,South of Market,37.77566,-122.41823,Private room,99,30,0,1,317,0
6.85139E+17,102405067,Ping,Bayview,37.7374,-122.39508,Entire home/apt,100,2,16,2,144,16
6.85234E+17,470303445,Adrian,Bernal Heights,37.74475,-122.4123,Entire home/apt,110,5,21,1,57,21
6.85509E+17,473145990,Daniel,Downtown/Civic Center,37.7866,-122.41561,Private room,85,1,22,8,309,22
6.85577E+17,1792722,Ariana,Excelsior,37.7263,-122.4249,Private room,47,1,5,1,51,5
6.73085E+17,9763010,Lisa,Potrero Hill,37.75704,-122.4027,Entire home/apt,170,30,0,1,185,0
6.62396E+17,467279403,Kyle,Nob Hill,37.79052,-122.41493,Private room,63,1,39,2,349,39
6.73121E+17,452431481,Michael,South of Market,37.77433,-122.40873,Entire home/apt,200,30,0,1,364,0
6.7313E+17,137526,Ray,Nob Hill,37.79344,-122.41329,Entire home/apt,479,4,15,1,93,15
6.73246E+17,86083871,Kina,West of Twin Peaks,37.7284095,-122.4575383,Private room,75,30,0,6,337,0
6.62412E+17,175886315,Sun Kok,Visitacion Valley,37.71539,-122.40293,Entire home/apt,77,1,32,1,263,32
6.85763E+17,78866423,Michael,Bernal Heights,37.74647368,-122.4102242,Entire home/apt,399,3,11,1,343,11
6.85807E+17,1917940,Anniechen,West of Twin Peaks,37.73533,-122.46146,Private room,120,1,9,1,177,9
6.85853E+17,98090855,Trevor,South of Market,37.7721,-122.38927,Entire home/apt,180,30,0,2,148,0
6.86391E+17,237691,Regina,Marina,37.79982,-122.43189,Entire home/apt,200,30,1,3,242,1
6.86482E+17,473390516,Vincent,Visitacion Valley,37.71459,-122.40282,Entire home/apt,178,1,19,1,109,19
6.86484E+17,141228523,Candy,Excelsior,37.72347,-122.42802,Entire home/apt,162,30,23,2,64,23
6.86918E+17,121668873,Alex,Outer Mission,37.72089,-122.44384,Entire home/apt,263,3,12,2,129,12
6.87108E+17,473145990,Daniel,Downtown/Civic Center,37.78506,-122.41398,Private room,84,1,18,8,169,18
6.8763E+17,148427269,Amsi,Castro/Upper Market,37.7625,-122.44337,Entire home/apt,225,30,2,10,24,2
6.87653E+17,52178915,Jim,Downtown/Civic Center,37.78887,-122.41085,Private room,128,2,1,43,0,1
6.62422E+17,6118716,Vyji,Inner Richmond,37.78445,-122.47728,Entire home/apt,115,3,8,1,198,8
6.73364E+17,43394441,Minhao,Mission,37.76118,-122.42423,Private room,98,2,18,6,0,18
6.73432E+17,43394441,Minhao,Mission,37.76336,-122.42534,Private room,200,1,15,6,23,15
6.73728E+17,326084746,Suiteness,Nob Hill,37.792521,-122.410035,Private room,468,1,0,26,119,0
6.62589E+17,10800264,Ada,South of Market,37.78563,-122.39634,Entire home/apt,129,30,1,3,165,1
6.63048E+17,467398901,Gehrig,Castro/Upper Market,37.76285,-122.43337,Entire home/apt,325,2,33,1,86,33
6.74075E+17,86083871,Kina,West of Twin Peaks,37.72866,-122.45651,Private room,58,30,1,6,336,1
6.63059E+17,307718200,Rocio,Haight Ashbury,37.76438,-122.45217,Private room,87,30,0,1,248,0
6.6351E+17,18955613,Poppy,Western Addition,37.78746,-122.43002,Entire home/apt,140,30,1,2,338,1
6.63892E+17,69821,Andrew,Haight Ashbury,37.77534,-122.44276,Entire home/apt,500,30,0,1,56,0
6.63961E+17,24091826,Julian,Excelsior,37.72468,-122.43184,Private room,55,10,8,5,131,8
6.64047E+17,24091826,Julian,Excelsior,37.72532,-122.43358,Private room,96,10,4,5,0,4
6.64548E+17,6683937,Amit,South of Market,37.78071,-122.41037,Private room,94,1,1,3,0,1
6.65125E+17,457763098,Advantage,Russian Hill,37.80596,-122.4223,Entire home/apt,300,30,0,2,354,0
6.74146E+17,9230402,Patricia,Outer Richmond,37.7761302,-122.4975721,Private room,125,2,12,1,276,12
6.6519E+17,468014148,Asok,Outer Sunset,37.75759,-122.5049,Private room,56,1,23,3,338,23
6.74157E+17,8617456,Christina,Inner Sunset,37.7587646,-122.4759697,Entire home/apt,500,2,1,1,104,1
6.74563E+17,23437989,Robin,Noe Valley,37.74533,-122.42489,Entire home/apt,280,30,2,2,242,2
6.65387E+17,92511709,Adriana,Mission,37.75428,-122.4168,Entire home/apt,250,3,14,1,229,14
6.74577E+17,470398184,Janine,Nob Hill,37.79554,-122.41966,Entire home/apt,171,2,32,1,27,32
6.74633E+17,26860,Elvina,Marina,37.79856,-122.44107,Shared room,50,1,67,9,327,67
6.74704E+17,650493,Tracy,South of Market,37.7713226,-122.4050655,Entire home/apt,150,30,1,1,181,1
6.7479E+17,61459936,Victoria,Bayview,37.73387,-122.38453,Entire home/apt,172,2,10,2,223,10
6.65402E+17,468014148,Asok,Outer Sunset,37.75906,-122.50706,Private room,46,1,14,3,342,14
6.65628E+17,13902129,Kaushik,Mission,37.7554869,-122.4147298,Entire home/apt,200,30,0,2,216,0
6.65804E+17,133987063,Gabriel,Mission,37.76196,-122.4216,Entire home/apt,303,10,5,1,336,5
6.74847E+17,470480212,Ben,Castro/Upper Market,37.76744,-122.43074,Entire home/apt,365,30,1,1,310,1
6.88052E+17,4344170,Katherine,Ocean View,37.72184413,-122.4598487,Entire home/apt,162,2,7,2,67,7
6.66093E+17,43533135,Stan,South of Market,37.78125,-122.40854,Entire home/apt,131,30,0,6,365,0
6.88475E+17,103884979,Rams,South of Market,37.77543,-122.41416,Private room,127,1,13,14,75,13
6.74903E+17,214206241,Zeev,Bernal Heights,37.7410636,-122.4201252,Entire home/apt,140,2,29,1,41,29
6.75406E+17,387789822,Johnson,Pacific Heights,37.79572,-122.43317,Entire home/apt,135,30,4,4,183,4
6.6735E+17,36246070,Yannan,Outer Sunset,37.74794,-122.48782,Private room,135,1,8,1,89,8
6.67535E+17,4605418,T�rker,North Beach,37.8043609,-122.4040744,Entire home/apt,303,30,0,1,64,0
6.88667E+17,66506549,Ryan,Nob Hill,37.78987,-122.41394,Private room,480,1,2,10,358,2
6.68094E+17,18278276,Anjali,Haight Ashbury,37.77476,-122.44305,Entire home/apt,120,30,2,1,231,2
6.68199E+17,459402263,HesterBnB,Visitacion Valley,37.71295,-122.39917,Shared room,245,1,0,3,290,0
6.88733E+17,11734816,Mohit,Western Addition,37.78747,-122.43192,Private room,117,2,40,2,148,40
6.682E+17,468753280,Lily,Inner Richmond,37.78177,-122.46255,Entire home/apt,172,2,24,1,45,24
6.89007E+17,68152889,Ruben,Bernal Heights,37.73464,-122.42206,Entire home/apt,155,3,9,1,320,9
6.75514E+17,107082058,Ricky,Crocker Amazon,37.71311,-122.43457,Private room,78,1,14,2,89,14
6.75643E+17,316202062,KeyOpp,Inner Richmond,37.781926,-122.471538,Entire home/apt,321,30,1,5,350,1
6.76053E+17,31092716,Roger,Bayview,37.73774957,-122.3947473,Entire home/apt,275,2,7,2,364,7
6.68347E+17,38856363,Jaime,Noe Valley,37.74513,-122.42521,Entire home/apt,170,30,2,2,0,2
6.68368E+17,467295015,Felix,Lakeshore,37.72434,-122.49481,Entire home/apt,110,30,2,1,322,2
6.76412E+17,247216,Jimmy,Financial District,37.79006,-122.39991,Private room,250,30,0,2,364,0
6.76417E+17,451493939,Sophia,Nob Hill,37.7969435,-122.4113756,Entire home/apt,210,30,0,2,36,0
6.89007E+17,340080088,Bianka,Downtown/Civic Center,37.78885,-122.41067,Entire home/apt,155,2,8,13,89,8
6.68756E+17,373016,Rimma,Nob Hill,37.79512,-122.4182,Entire home/apt,500,4,4,1,31,4
6.69025E+17,1447589,Sid,Outer Mission,37.71653,-122.44396,Entire home/apt,125,1,41,2,195,41
6.89265E+17,59477482,Kursten,Western Addition,37.7825,-122.44256,Entire home/apt,100,30,1,1,335,1
6.76748E+17,206907108,Haoyuan,Parkside,37.74479,-122.47421,Private room,238,2,15,1,325,15
6.76749E+17,1257432,San Francisco Life Real Estate,Mission,37.76786,-122.41883,Entire home/apt,107,30,2,28,332,2
6.69077E+17,2880714,Charney,Outer Sunset,37.74711,-122.50839,Private room,85,3,27,3,28,27
6.6911E+17,2880714,Charney,Outer Sunset,37.74698,-122.50763,Private room,83,3,22,3,36,22
6.69159E+17,410000614,Dexiong Sean,Outer Sunset,37.75547,-122.48016,Private room,250,2,33,1,96,33
6.76749E+17,1568844,Lily,Bernal Heights,37.74464,-122.41792,Entire home/apt,120,3,23,1,94,23
6.76944E+17,157999191,Berlin,Marina,37.80043,-122.43431,Private room,60,30,1,24,210,1
6.89759E+17,82340614,Miguel,Nob Hill,37.7937084,-122.4191336,Private room,75,30,1,1,364,1
6.89861E+17,66506549,Ryan,Downtown/Civic Center,37.78704,-122.41102,Private room,480,1,1,10,364,1
6.69167E+17,316414844,Zac,Mission,37.75045,-122.42301,Entire home/apt,149,30,1,1,179,1
6.89904E+17,474204057,Shinyoung,Bernal Heights,37.74405,-122.41808,Entire home/apt,257,2,26,1,40,26
6.77086E+17,471035211,Perfect Holiday,Outer Richmond,37.7837638,-122.483568,Entire home/apt,110,30,36,1,240,36
6.99231E+17,476234719,Timothy,Marina,37.80579063,-122.4366202,Entire home/apt,150,30,0,1,294,0
6.7757E+17,159471736,Andy,Downtown/Civic Center,37.7889904,-122.4127915,Entire home/apt,278,2,2,1,273,2
6.77593E+17,6608866,Jessica & Marc,Inner Richmond,37.77378,-122.47429,Private room,460,1,0,3,364,0
6.77613E+17,6608866,Jessica & Marc,Inner Richmond,37.77399,-122.47442,Private room,465,2,1,3,364,1
6.7781E+17,247216,Jimmy,Financial District,37.79181,-122.39191,Private room,250,30,0,2,364,0
6.77904E+17,133755963,Lee,Outer Richmond,37.77822,-122.48703,Entire home/apt,229,30,1,3,0,1
6.78102E+17,4037641,Rene,Russian Hill,37.79934,-122.41432,Entire home/apt,275,30,3,1,202,3
6.78276E+17,471324143,Sidharth,South of Market,37.78754,-122.39039,Entire home/apt,125,30,2,1,306,2
6.90034E+17,456564615,Ruixi,Excelsior,37.7313,-122.41429,Private room,58,1,25,2,348,25
6.90193E+17,8836914,Fei,Mission,37.7528,-122.41415,Private room,70,1,13,3,27,13
6.90549E+17,91333416,Jan,Downtown/Civic Center,37.77514,-122.42036,Entire home/apt,120,30,0,25,364,0
6.99358E+17,446325458,Ven,Inner Sunset,37.76246,-122.47507,Private room,45,30,2,1,274,2
6.90621E+17,474379391,Haneefa,Parkside,37.74122,-122.49937,Entire home/apt,290,2,3,1,357,3
6.90737E+17,473145990,Daniel,Downtown/Civic Center,37.78666,-122.4148,Private room,86,1,14,8,164,14
6.90748E+17,473145990,Daniel,Downtown/Civic Center,37.7863,-122.41617,Private room,83,1,2,8,156,2
6.78535E+17,394770789,Or,South of Market,37.78866744,-122.3886477,Entire home/apt,259,3,0,1,160,0
6.7887E+17,159355723,Outsite,Western Addition,37.78743,-122.43785,Private room,185,30,0,10,364,0
6.99445E+17,19615999,Helot Company,Marina,37.80321,-122.42871,Private room,85,30,0,1,327,0
6.7893E+17,182963199,Fareday,North Beach,37.80453,-122.40459,Entire home/apt,351,30,1,1,183,1
6.79064E+17,43806,Vic,Mission,37.762,-122.41929,Entire home/apt,215,30,0,1,364,0
6.79494E+17,159355723,Outsite,Pacific Heights,37.78943,-122.43669,Private room,165,30,0,10,364,0
6.79521E+17,159355723,Outsite,Castro/Upper Market,37.76396,-122.43018,Private room,175,30,0,10,364,0
6.79586E+17,159355723,Outsite,Castro/Upper Market,37.76426,-122.42982,Private room,160,30,0,10,364,0
6.7964E+17,245447609,Kim,Downtown/Civic Center,37.78834,-122.41394,Entire home/apt,350,3,1,7,35,1
6.90903E+17,340080088,Bianka,Downtown/Civic Center,37.78881,-122.41081,Entire home/apt,155,2,6,13,89,6
6.91056E+17,347737196,Amy,Downtown/Civic Center,37.7783,-122.41857,Entire home/apt,120,30,0,3,178,0
6.91314E+17,474538612,Lynne,Potrero Hill,37.76397,-122.38891,Entire home/apt,170,30,1,1,130,1
6.99875E+17,463305304,Sean,Visitacion Valley,37.71582,-122.43144,Private room,89,1,28,1,52,28
6.91371E+17,388629827,Mateo,Downtown/Civic Center,37.78167,-122.41147,Entire home/apt,138,1,22,2,95,22
6.91441E+17,473145990,Daniel,Downtown/Civic Center,37.78621,-122.41422,Private room,83,1,8,8,172,8
6.91498E+17,1368144,Leon,Ocean View,37.71379,-122.46881,Entire home/apt,181,1,43,6,239,43
6.91921E+17,473145990,Daniel,Downtown/Civic Center,37.78655,-122.41567,Private room,84,1,14,8,356,14
6.9194E+17,473145990,Daniel,Downtown/Civic Center,37.78525,-122.41598,Private room,83,1,11,8,167,11
6.79965E+17,114592523,Patrick,Marina,37.7992,-122.43406,Entire home/apt,416,31,1,1,153,1
7.00091E+17,476429503,Kyle,Western Addition,37.77858,-122.43999,Entire home/apt,228,30,3,1,333,3
6.80051E+17,1301428,Tomas,Western Addition,37.78031,-122.4354,Entire home/apt,169,2,14,2,94,14
6.91948E+17,473145990,Daniel,Downtown/Civic Center,37.7859,-122.41612,Private room,91,1,15,8,141,15
7.00263E+17,17213536,Kris,Western Addition,37.77839,-122.43029,Entire home/apt,100,30,0,1,365,0
6.92285E+17,120749240,Olivia,Outer Richmond,37.77668,-122.47978,Private room,50,30,2,1,325,2
7.00647E+17,54125330,Aj,Parkside,37.74213,-122.48464,Entire home/apt,225,2,10,1,183,10
6.92299E+17,198657148,Justin,Haight Ashbury,37.77097449,-122.4453022,Entire home/apt,160,30,0,1,361,0
6.92696E+17,1286670,Scott,Western Addition,37.7732096,-122.4251991,Entire home/apt,130,30,2,1,202,2
6.9286E+17,66506549,Ryan,Russian Hill,37.80448,-122.41994,Private room,480,1,0,10,361,0
6.92931E+17,4344170,Katherine,Ocean View,37.72243,-122.46061,Private room,80,2,2,2,342,2
6.93574E+17,464288610,Christopher,Western Addition,37.77521,-122.42676,Entire home/apt,343,30,0,1,364,0
6.941E+17,303118342,Jesse,South of Market,37.77076,-122.42241,Entire home/apt,137,30,0,23,358,0
6.94585E+17,8099417,Paul,Mission,37.75774,-122.40944,Entire home/apt,147,30,2,1,364,2
6.94665E+17,1257432,San Francisco Life Real Estate,Mission,37.76742,-122.41903,Entire home/apt,131,30,1,28,330,1
6.94822E+17,340080088,Bianka,Downtown/Civic Center,37.78871,-122.40943,Entire home/apt,155,2,11,13,85,11
6.8048E+17,253104798,Rodrigo,Western Addition,37.77845,-122.4244,Entire home/apt,100,30,32,5,26,32
6.80686E+17,1600680,Dean,Ocean View,37.7184263,-122.4548845,Entire home/apt,86,4,14,2,33,14
6.81252E+17,245447609,Kim,Downtown/Civic Center,37.7889904,-122.4127915,Entire home/apt,350,3,1,7,217,1
6.81253E+17,235023271,Franc,Western Addition,37.77312,-122.43689,Entire home/apt,293,2,22,3,315,22
7.10858E+17,3904219,Jamey,Bernal Heights,37.73741889,-122.4089209,Entire home/apt,147,2,0,1,188,0
7.10912E+17,66506549,Ryan,Downtown/Civic Center,37.78843,-122.4119,Private room,480,1,0,10,359,0
7.11002E+17,91333416,Jan,Mission,37.77055,-122.42313,Entire home/apt,115,30,0,25,364,0
7.11102E+17,157999191,Berlin,Outer Richmond,37.78456,-122.48197,Private room,55,30,0,24,318,0
7.1141E+17,66506549,Ryan,Downtown/Civic Center,37.78857,-122.41178,Private room,480,1,0,10,360,0
7.11547E+17,58812881,Terence,Lakeshore,37.7225,-122.47482,Entire home/apt,398,30,0,1,178,0
7.11625E+17,303118342,Jesse,Haight Ashbury,37.76445,-122.449,Entire home/apt,100,30,1,23,361,1
7.11628E+17,1257432,San Francisco Life Real Estate,Mission,37.76887,-122.4204,Entire home/apt,172,30,1,28,339,1
7.00687E+17,476549542,Kyle,Western Addition,37.77925,-122.44187,Entire home/apt,222,30,1,1,261,1
7.11643E+17,8151342,Cameron,Russian Hill,37.7996962,-122.4233745,Entire home/apt,295,30,1,1,217,1
7.11645E+17,428980119,Juanxiu,Bayview,37.73842,-122.38862,Entire home/apt,91,1,14,3,340,14
6.94942E+17,268466,Gabriella And Zach,Outer Richmond,37.7784707,-122.4858803,Entire home/apt,455,3,11,1,305,11
6.95698E+17,303118342,Jesse,Mission,37.769574,-122.423358,Entire home/apt,135,30,1,23,364,1
6.96467E+17,70722023,Michael,Downtown/Civic Center,37.78713,-122.40972,Entire home/apt,89,1,1,41,0,1
